Player,Year,Rd,Pk,Tm,Age,College,From,To,G_x,MP_x,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS_x,WS/48,Class,Season,School,Conf,G_y,MP_y,PER,TS%,MP.1,FG_x,FGA_x,2P_x,2PA_x,3P_x,3PA_x,FT_x,FTA_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,FG_y,FGA_y,2P_y,2PA_y,3P_y,3PA_y,FT_y,FTA_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,Effective FG%,True Shooting%,Two Point Frequency,Three point frequency,ast-to-tov,fta to fga,NBA Experience,Offensive reb split,Defensive reb split,fouls per min,blocks per min,steals per min
Noah Vonleh,2014.0,1.0,9.0,CHH,18.311,Indiana University,2015.0,2018.0,231.0,15.5,4.1,4.7,0.4,0.3,0.3,0.444,0.474,0.297,0.664,5.1,0.068,FR,2013-14,Indiana University,Big Ten,30.0,794.0,22.2,0.604,26.5,3.8,7.2,3.2,6.1,0.5,1.1,3.2,4.5,2.4,6.6,9.0,0.6,0.9,1.4,2.1,2.7,11.3,113.0,216.0,97.0,183.0,16.0,33.0,96.0,134.0,71.0,198.0,269.0,18.0,26.0,41.0,64.0,81.0,338.0,80.0,6' 8'',81.5,6' 9.5'',247.1,88.25,7' 4.25'',108.0,9' 0'',0.5601851851851852,0.6146348559790515,0.8472222222222222,0.1527777777777778,0.28125,0.6203703703703703,3.0,0.26394052044609667,0.7360594795539034,0.10201511335012595,0.05163727959697733,0.0327455919395466
Solomon Jones,2006.0,2.0,33.0,ATL,21.351999999999997,University of South Florida,2007.0,2014.0,281.0,11.0,3.0,2.3,0.4,0.2,0.5,0.467,0.47200000000000003,0.111,0.7170000000000001,5.0,0.078,SR,2005-06,University of South Florida,Big East,29.0,1056.0,,,36.4,4.8,9.9,4.8,9.8,0.0,0.1,3.6,4.7,3.2,6.6,9.8,1.3,0.9,3.1,3.5,3.4,13.2,139.0,287.0,139.0,285.0,0.0,2.0,105.0,135.0,93.0,192.0,285.0,39.0,25.0,89.0,101.0,99.0,383.0,80.5,6' 8.5'',81.75,6' 9.75'',224.0,88.75,7' 4.75'',109.0,9' 1'',0.4843205574912892,0.5528290993071594,0.9930313588850174,0.006968641114982578,0.38613861386138615,0.47038327526132406,7.0,0.3263157894736842,0.6736842105263158,0.09375,0.08428030303030302,0.023674242424242424
Solomon Jones,2006.0,2.0,33.0,ATL,21.351999999999997,University of South Florida,2007.0,2014.0,281.0,11.0,3.0,2.3,0.4,0.2,0.5,0.467,0.47200000000000003,0.111,0.7170000000000001,5.0,0.078,JR,2004-05,University of South Florida,CUSA,30.0,782.0,,,26.1,2.6,4.7,2.6,4.7,0.0,0.0,1.5,2.7,2.0,4.1,6.2,0.7,0.4,2.1,2.0,3.4,6.6,77.0,141.0,77.0,141.0,0.0,0.0,44.0,80.0,61.0,124.0,185.0,22.0,13.0,64.0,60.0,101.0,198.0,80.5,6' 8.5'',81.75,6' 9.75'',224.0,88.75,7' 4.75'',109.0,9' 1'',0.5460992907801419,0.561861520998865,1.0,0.0,0.36666666666666664,0.5673758865248227,7.0,0.32972972972972975,0.6702702702702703,0.12915601023017903,0.08184143222506395,0.016624040920716114
Bill Walker,2008.0,2.0,47.0,WAS,20.266,Kansas State University,2009.0,2015.0,181.0,16.7,6.0,2.2,0.8,0.5,0.1,0.446,0.56,0.369,0.76,5.0,0.079,FR,2007-08,Kansas State University,Big 12,31.0,846.0,,,27.3,5.8,12.5,4.7,8.9,1.1,3.7,3.3,4.4,2.5,3.8,6.3,1.9,0.9,0.5,2.6,3.3,16.1,133.0,335.0,133.0,288.0,0.0,46.0,84.0,124.0,40.0,99.0,140.0,25.0,22.0,0.0,56.0,87.0,350.0,,,,,,,,,,0.3970149253731343,0.4492247664031215,0.8597014925373134,0.1373134328358209,0.44642857142857145,0.3701492537313433,6.0,0.2857142857142857,0.7071428571428572,0.10283687943262411,0.0,0.026004728132387706
Bill Walker,2008.0,2.0,47.0,WAS,20.266,Kansas State University,2009.0,2015.0,181.0,16.7,6.0,2.2,0.8,0.5,0.1,0.446,0.56,0.369,0.76,5.0,0.079,FR,2006-07,Kansas State University,Big 12,6.0,139.0,,,23.2,4.3,10.8,4.3,9.3,0.0,1.5,2.7,4.0,1.3,3.2,4.5,0.8,0.7,0.0,1.8,2.8,11.3,26.0,65.0,26.0,56.0,0.0,9.0,16.0,24.0,8.0,19.0,27.0,5.0,4.0,0.0,11.0,17.0,68.0,,,,,,,,,,0.4,0.4499735309687665,0.8615384615384616,0.13846153846153847,0.45454545454545453,0.36923076923076925,6.0,0.2962962962962963,0.7037037037037037,0.1223021582733813,0.0,0.02877697841726619
Justise Winslow,2015.0,1.0,10.0,MIA,19.095,Duke University,2016.0,2018.0,164.0,27.7,7.5,5.3,2.0,0.9,0.4,0.41,0.44,0.314,0.653,5.0,0.053,FR,2014-15,Duke University,ACC,39.0,1135.0,22.3,0.5720000000000001,29.1,4.4,9.1,3.3,6.3,1.2,2.8,2.6,4.0,1.3,5.2,6.5,2.1,1.3,0.9,1.8,2.8,12.6,173.0,356.0,127.0,246.0,46.0,110.0,100.0,156.0,49.0,203.0,252.0,82.0,52.0,34.0,71.0,108.0,492.0,76.5,6' 4.5'',78.5,6' 6.5'',221.8,82.25,6' 10.25'',104.5,8' 8.5'',0.550561797752809,0.5793142426525999,0.6910112359550562,0.3089887640449438,1.1549295774647887,0.43820224719101125,2.0,0.19444444444444445,0.8055555555555556,0.09515418502202644,0.029955947136563875,0.04581497797356828
Norman Powell,2015.0,2.0,46.0,MIL,22.035999999999998,"University of California, Los Angeles",2016.0,2018.0,195.0,16.2,6.6,2.0,1.1,0.6,0.2,0.42700000000000005,0.498,0.324,0.8009999999999999,5.0,0.075,JR,2013-14,"University of California, Los Angeles",Pac-12,37.0,952.0,20.2,0.611,25.7,4.1,7.8,3.6,5.9,0.5,1.8,2.6,3.3,0.6,2.2,2.8,1.7,1.4,0.4,1.0,2.3,11.4,67.0,174.0,37.0,89.0,30.0,85.0,11.0,18.0,11.0,74.0,81.0,44.0,18.0,11.0,26.0,52.0,170.0,75.0,6' 3'',76.25,6' 4.25'',215.4,82.75,6' 10.75'',102.5,8' 6.5'',0.47126436781609193,0.4672383465259455,0.5114942528735632,0.4885057471264368,1.6923076923076923,0.10344827586206896,2.0,0.13580246913580246,0.9135802469135802,0.0546218487394958,0.011554621848739496,0.018907563025210083
Norman Powell,2015.0,2.0,46.0,MIL,22.035999999999998,"University of California, Los Angeles",2016.0,2018.0,195.0,16.2,6.6,2.0,1.1,0.6,0.2,0.42700000000000005,0.498,0.324,0.8009999999999999,5.0,0.075,SR,2014-15,"University of California, Los Angeles",Pac-12,36.0,1244.0,19.6,0.54,34.6,5.9,13.0,4.9,9.7,1.1,3.3,3.5,4.7,0.6,4.1,4.7,2.1,1.8,0.4,2.2,2.5,16.4,65.0,169.0,36.0,86.0,29.0,83.0,11.0,18.0,11.0,72.0,79.0,43.0,18.0,11.0,25.0,50.0,166.0,75.0,6' 3'',76.25,6' 4.25'',215.4,82.75,6' 10.75'',102.5,8' 6.5'',0.47041420118343197,0.4691385937146733,0.5088757396449705,0.4911242603550296,1.72,0.10650887573964497,2.0,0.13924050632911392,0.9113924050632911,0.04019292604501608,0.008842443729903537,0.014469453376205787
Norman Powell,2015.0,2.0,46.0,MIL,22.035999999999998,"University of California, Los Angeles",2016.0,2018.0,195.0,16.2,6.6,2.0,1.1,0.6,0.2,0.42700000000000005,0.498,0.324,0.8009999999999999,5.0,0.075,FR,2011-12,"University of California, Los Angeles",Pac-12,33.0,586.0,11.0,0.469,17.8,1.8,4.7,1.0,2.4,0.8,2.3,0.3,0.5,0.3,2.0,2.2,1.2,0.5,0.3,0.7,1.4,4.6,59.0,155.0,33.0,79.0,26.0,76.0,10.0,16.0,10.0,66.0,73.0,40.0,16.0,10.0,23.0,46.0,152.0,75.0,6' 3'',76.25,6' 4.25'',215.4,82.75,6' 10.75'',102.5,8' 6.5'',0.4645161290322581,0.46901999506294745,0.5096774193548387,0.49032258064516127,1.7391304347826086,0.1032258064516129,2.0,0.136986301369863,0.9041095890410958,0.07849829351535836,0.017064846416382253,0.027303754266211604
Norman Powell,2015.0,2.0,46.0,MIL,22.035999999999998,"University of California, Los Angeles",2016.0,2018.0,195.0,16.2,6.6,2.0,1.1,0.6,0.2,0.42700000000000005,0.498,0.324,0.8009999999999999,5.0,0.075,SO,2012-13,"University of California, Los Angeles",Pac-12,35.0,773.0,10.6,0.527,22.1,2.3,5.2,1.5,2.6,0.8,2.6,0.8,1.1,0.1,2.1,2.2,1.1,0.7,0.5,1.1,1.9,6.1,63.0,164.0,35.0,84.0,28.0,80.0,10.0,18.0,10.0,70.0,77.0,42.0,18.0,10.0,24.0,49.0,161.0,75.0,6' 3'',76.25,6' 4.25'',215.4,82.75,6' 10.75'',102.5,8' 6.5'',0.4695121951219512,0.4682410423452769,0.5121951219512195,0.4878048780487805,1.75,0.10975609756097561,2.0,0.12987012987012986,0.9090909090909091,0.06338939197930142,0.0129366106080207,0.02328589909443726
Daequan Cook,2007.0,1.0,21.0,PHI,20.066,Ohio State University,2008.0,2013.0,328.0,18.3,6.4,2.1,0.7,0.4,0.1,0.369,0.38299999999999995,0.359,0.813,4.9,0.039,FR,2006-07,Ohio State University,Big Ten,39.0,770.0,,,19.7,3.6,8.1,2.2,4.8,1.4,3.3,1.2,1.7,0.7,3.6,4.3,1.0,0.7,0.3,1.4,1.7,9.8,141.0,317.0,87.0,187.0,54.0,130.0,46.0,66.0,28.0,139.0,167.0,40.0,28.0,10.0,56.0,66.0,382.0,75.0,6' 3'',77.75,6' 5.75'',203.0,80.25,6' 8.25'',101.5,8' 5.5'',0.5299684542586751,0.5519593110623049,0.5899053627760252,0.41009463722397477,0.7142857142857143,0.2082018927444795,5.0,0.16766467065868262,0.8323353293413174,0.08571428571428572,0.012987012987012988,0.03636363636363636
Joe Harris,2014.0,2.0,33.0,CLE,22.299,University of Virginia,2015.0,2018.0,186.0,19.5,7.6,2.4,1.1,0.4,0.2,0.45899999999999996,0.5479999999999999,0.4,0.774,4.9,0.065,JR,2012-13,University of Virginia,ACC,35.0,1139.0,22.9,0.595,32.5,5.5,11.7,3.3,6.5,2.2,5.2,3.2,4.3,0.9,3.2,4.0,2.2,0.9,0.5,2.0,2.3,16.3,191.0,408.0,114.0,227.0,77.0,181.0,111.0,150.0,30.0,111.0,141.0,76.0,31.0,17.0,70.0,82.0,570.0,76.75,6' 4.75'',78.25,6' 6.25'',215.0,78.0,6' 6'',100.0,8' 4'',0.5625,0.6012658227848101,0.5563725490196079,0.44362745098039214,1.0857142857142856,0.36764705882352944,3.0,0.2127659574468085,0.7872340425531915,0.07199297629499561,0.014925373134328358,0.027216856892010536
Joe Harris,2014.0,2.0,33.0,CLE,22.299,University of Virginia,2015.0,2018.0,186.0,19.5,7.6,2.4,1.1,0.4,0.2,0.45899999999999996,0.5479999999999999,0.4,0.774,4.9,0.065,SR,2013-14,University of Virginia,ACC,37.0,1066.0,18.7,0.565,28.8,4.0,9.1,2.1,4.3,1.9,4.9,2.0,3.1,0.6,2.4,2.9,2.3,0.9,0.2,1.3,2.4,12.0,149.0,338.0,77.0,158.0,72.0,180.0,73.0,114.0,22.0,87.0,109.0,84.0,35.0,8.0,48.0,88.0,443.0,76.75,6' 4.75'',78.25,6' 6.25'',215.0,78.0,6' 6'',100.0,8' 4'',0.5473372781065089,0.5706409727947238,0.46745562130177515,0.5325443786982249,1.75,0.33727810650887574,3.0,0.2018348623853211,0.7981651376146789,0.0825515947467167,0.0075046904315197,0.03283302063789869
Joe Harris,2014.0,2.0,33.0,CLE,22.299,University of Virginia,2015.0,2018.0,186.0,19.5,7.6,2.4,1.1,0.4,0.2,0.45899999999999996,0.5479999999999999,0.4,0.774,4.9,0.065,SO,2011-12,University of Virginia,ACC,32.0,969.0,18.0,0.57,30.3,3.8,8.6,2.3,4.5,1.5,4.0,2.2,2.9,0.9,3.0,3.9,1.7,0.7,0.4,1.4,2.1,11.3,121.0,274.0,72.0,145.0,49.0,129.0,71.0,92.0,29.0,95.0,124.0,55.0,23.0,12.0,46.0,68.0,362.0,76.75,6' 4.75'',78.25,6' 6.25'',215.0,78.0,6' 6'',100.0,8' 4'',0.531021897810219,0.5755532943271432,0.5291970802919708,0.4708029197080292,1.1956521739130435,0.3357664233576642,3.0,0.23387096774193547,0.7661290322580645,0.07017543859649122,0.01238390092879257,0.023735810113519093
Joe Harris,2014.0,2.0,33.0,CLE,22.299,University of Virginia,2015.0,2018.0,186.0,19.5,7.6,2.4,1.1,0.4,0.2,0.45899999999999996,0.5479999999999999,0.4,0.774,4.9,0.065,FR,2010-11,University of Virginia,ACC,31.0,910.0,16.7,0.57,29.4,3.5,8.3,1.4,3.2,2.1,5.0,1.4,1.9,1.1,3.2,4.4,1.3,0.9,0.4,1.6,2.2,10.4,107.0,256.0,42.0,100.0,65.0,156.0,44.0,58.0,35.0,100.0,135.0,39.0,27.0,11.0,49.0,69.0,323.0,76.75,6' 4.75'',78.25,6' 6.25'',215.0,78.0,6' 6'',100.0,8' 4'',0.544921875,0.5736714975845411,0.390625,0.609375,0.7959183673469388,0.2265625,3.0,0.25925925925925924,0.7407407407407407,0.07582417582417582,0.012087912087912088,0.02967032967032967
Hasheem Thabeet,2009.0,1.0,2.0,MEM,22.135,University of Connecticut,2010.0,2014.0,224.0,10.5,2.2,2.7,0.1,0.3,0.8,0.5670000000000001,0.5670000000000001,,0.578,4.8,0.099,JR,2008-09,University of Connecticut,Big East,36.0,1145.0,,,31.8,4.9,7.7,4.9,7.7,0.0,0.0,3.7,5.9,3.7,7.1,10.8,0.5,0.6,4.2,1.9,2.5,13.6,178.0,278.0,178.0,278.0,0.0,0.0,133.0,212.0,133.0,255.0,388.0,17.0,22.0,152.0,68.0,90.0,489.0,85.25,7' 1.25'',86.5,7' 2.5'',267.2,90.25,7' 6.25'',113.0,9' 5'',0.6402877697841727,0.6585326438267616,1.0,0.0,0.25,0.762589928057554,4.0,0.3427835051546392,0.6572164948453608,0.07860262008733625,0.13275109170305677,0.01921397379912664
Hasheem Thabeet,2009.0,1.0,2.0,MEM,22.135,University of Connecticut,2010.0,2014.0,224.0,10.5,2.2,2.7,0.1,0.3,0.8,0.5670000000000001,0.5670000000000001,,0.578,4.8,0.099,SO,2007-08,University of Connecticut,Big East,33.0,1024.0,,,31.0,3.5,5.7,3.5,5.7,0.0,0.0,3.6,5.1,2.9,4.9,7.9,0.4,0.3,4.5,1.8,2.6,10.5,114.0,189.0,114.0,189.0,0.0,0.0,118.0,169.0,97.0,163.0,260.0,12.0,9.0,147.0,58.0,86.0,346.0,85.25,7' 1.25'',86.5,7' 2.5'',267.2,90.25,7' 6.25'',113.0,9' 5'',0.6031746031746031,0.6568955042527339,1.0,0.0,0.20689655172413793,0.8941798941798942,4.0,0.3730769230769231,0.6269230769230769,0.083984375,0.1435546875,0.0087890625
Hasheem Thabeet,2009.0,1.0,2.0,MEM,22.135,University of Connecticut,2010.0,2014.0,224.0,10.5,2.2,2.7,0.1,0.3,0.8,0.5670000000000001,0.5670000000000001,,0.578,4.8,0.099,FR,2006-07,University of Connecticut,Big East,31.0,762.0,,,24.6,2.2,3.9,2.2,3.9,0.0,0.0,1.9,3.7,2.4,4.0,6.4,0.4,0.2,3.8,1.6,2.6,6.2,67.0,121.0,67.0,121.0,0.0,0.0,59.0,115.0,74.0,125.0,199.0,12.0,6.0,118.0,49.0,82.0,193.0,85.25,7' 1.25'',86.5,7' 2.5'',267.2,90.25,7' 6.25'',113.0,9' 5'',0.5537190082644629,0.5623543123543123,1.0,0.0,0.24489795918367346,0.9504132231404959,4.0,0.37185929648241206,0.628140703517588,0.10761154855643044,0.15485564304461943,0.007874015748031496
A.J. Price,2009.0,2.0,52.0,IND,22.267,University of Connecticut,2010.0,2015.0,261.0,15.1,5.8,1.4,2.2,0.5,0.0,0.38,0.439,0.316,0.742,4.7,0.057999999999999996,SR,2008-09,University of Connecticut,Big East,35.0,1112.0,,,31.8,4.9,11.9,2.5,6.1,2.3,5.8,2.7,3.7,0.6,2.9,3.5,4.7,0.7,0.0,2.7,1.3,14.7,170.0,417.0,88.0,213.0,82.0,204.0,93.0,129.0,20.0,102.0,122.0,164.0,24.0,0.0,94.0,44.0,515.0,72.5,6' 0.5'',74.0,6' 2'',192.8,75.75,6' 3.75'',97.0,8' 1'',0.5059952038369304,0.5435241472475515,0.5107913669064749,0.4892086330935252,1.7446808510638299,0.30935251798561153,5.0,0.16393442622950818,0.8360655737704918,0.039568345323741004,0.0,0.02158273381294964
A.J. Price,2009.0,2.0,52.0,IND,22.267,University of Connecticut,2010.0,2015.0,261.0,15.1,5.8,1.4,2.2,0.5,0.0,0.38,0.439,0.316,0.742,4.7,0.057999999999999996,JR,2007-08,University of Connecticut,Big East,33.0,1060.0,,,32.1,4.8,11.1,3.3,6.8,1.6,4.3,3.2,4.3,0.8,2.8,3.5,5.8,1.3,0.1,2.4,1.6,14.5,160.0,366.0,108.0,225.0,52.0,141.0,106.0,142.0,25.0,92.0,117.0,192.0,43.0,3.0,78.0,53.0,478.0,72.5,6' 0.5'',74.0,6' 2'',192.8,75.75,6' 3.75'',97.0,8' 1'',0.5081967213114754,0.5577856609410007,0.6147540983606558,0.38524590163934425,2.4615384615384617,0.3879781420765027,5.0,0.21367521367521367,0.7863247863247863,0.05,0.002830188679245283,0.040566037735849055
A.J. Price,2009.0,2.0,52.0,IND,22.267,University of Connecticut,2010.0,2015.0,261.0,15.1,5.8,1.4,2.2,0.5,0.0,0.38,0.439,0.316,0.742,4.7,0.057999999999999996,SO,2006-07,University of Connecticut,Big East,31.0,742.0,,,23.9,3.2,8.3,2.4,5.4,0.8,2.8,2.2,3.2,1.1,1.9,3.0,3.6,1.2,0.1,2.0,1.3,9.4,99.0,256.0,75.0,168.0,24.0,88.0,69.0,100.0,34.0,59.0,93.0,113.0,37.0,2.0,63.0,39.0,291.0,72.5,6' 0.5'',74.0,6' 2'',192.8,75.75,6' 3.75'',97.0,8' 1'',0.43359375,0.485,0.65625,0.34375,1.7936507936507937,0.390625,5.0,0.3655913978494624,0.6344086021505376,0.05256064690026954,0.0026954177897574125,0.04986522911051213
Thomas Robinson,2012.0,1.0,5.0,SAC,21.109,University of Kansas,2013.0,2017.0,313.0,13.4,4.9,4.8,0.6,0.5,0.4,0.47,0.47200000000000003,0.0,0.505,4.6,0.053,SO,2010-11,University of Kansas,Big 12,33.0,482.0,27.5,0.588,14.6,3.1,5.1,3.1,5.1,0.0,0.0,1.5,2.9,2.2,4.2,6.4,0.6,0.4,0.7,1.3,2.0,7.6,101.0,168.0,101.0,168.0,0.0,0.0,49.0,96.0,74.0,138.0,212.0,20.0,14.0,22.0,43.0,67.0,251.0,79.75,6' 7.75'',80.75,6' 8.75'',244.2,87.25,7' 3.25'',106.0,8' 10'',0.6011904761904762,0.5969368340943683,1.0,0.0,0.46511627906976744,0.5714285714285714,4.0,0.3490566037735849,0.6509433962264151,0.13900414937759337,0.04564315352697095,0.029045643153526972
Thomas Robinson,2012.0,1.0,5.0,SAC,21.109,University of Kansas,2013.0,2017.0,313.0,13.4,4.9,4.8,0.6,0.5,0.4,0.47,0.47200000000000003,0.0,0.505,4.6,0.053,JR,2011-12,University of Kansas,Big 12,39.0,1242.0,27.4,0.5489999999999999,31.8,6.7,13.3,6.5,12.9,0.2,0.4,4.2,6.1,2.9,9.0,11.9,1.8,1.1,0.9,2.7,2.7,17.7,261.0,517.0,254.0,503.0,7.0,14.0,163.0,239.0,113.0,350.0,463.0,72.0,42.0,34.0,104.0,107.0,692.0,79.75,6' 7.75'',80.75,6' 8.75'',244.2,87.25,7' 3.25'',106.0,8' 10'',0.511605415860735,0.5561270412755561,0.9729206963249516,0.027079303675048357,0.6923076923076923,0.4622823984526112,4.0,0.24406047516198703,0.755939524838013,0.0861513687600644,0.027375201288244767,0.033816425120772944
Kirk Snyder,2004.0,1.0,16.0,UTA,21.025,"University of Nevada, Reno",2005.0,2008.0,211.0,16.8,6.3,2.3,1.1,0.4,0.3,0.43799999999999994,0.475,0.327,0.6990000000000001,4.5,0.061,JR,2003-04,"University of Nevada, Reno",WAC,34.0,1079.0,,,31.7,6.1,14.3,4.6,9.7,1.6,4.6,4.9,6.7,1.9,3.8,5.7,3.4,1.0,0.6,3.5,2.1,18.8,209.0,485.0,155.0,330.0,54.0,155.0,166.0,227.0,65.0,130.0,195.0,117.0,35.0,22.0,119.0,72.0,638.0,78.0,6' 6'',78.75,6' 6.75'',228.0,81.0,6' 9'',104.0,8' 8'',0.4865979381443299,0.5454110244836547,0.6804123711340206,0.31958762886597936,0.9831932773109243,0.46804123711340206,3.0,0.3333333333333333,0.6666666666666666,0.06672845227062095,0.020389249304911955,0.03243744207599629
Kirk Snyder,2004.0,1.0,16.0,UTA,21.025,"University of Nevada, Reno",2005.0,2008.0,211.0,16.8,6.3,2.3,1.1,0.4,0.3,0.43799999999999994,0.475,0.327,0.6990000000000001,4.5,0.061,SO,2002-03,"University of Nevada, Reno",WAC,32.0,1013.0,,,31.7,5.8,13.1,4.8,9.3,1.0,3.8,3.5,5.5,2.9,5.2,8.1,2.5,0.9,0.8,2.9,2.7,16.3,187.0,420.0,154.0,297.0,33.0,123.0,113.0,177.0,92.0,167.0,259.0,81.0,29.0,26.0,94.0,86.0,520.0,78.0,6' 6'',78.75,6' 6.75'',228.0,81.0,6' 9'',104.0,8' 8'',0.4845238095238095,0.5222141881577891,0.7071428571428572,0.29285714285714287,0.8617021276595744,0.42142857142857143,3.0,0.3552123552123552,0.6447876447876448,0.08489634748272458,0.02566633761105627,0.028627838104639685
Kirk Snyder,2004.0,1.0,16.0,UTA,21.025,"University of Nevada, Reno",2005.0,2008.0,211.0,16.8,6.3,2.3,1.1,0.4,0.3,0.43799999999999994,0.475,0.327,0.6990000000000001,4.5,0.061,SO,2001-02,"University of Nevada, Reno",WAC,18.0,494.0,,,27.4,4.5,11.9,3.4,8.4,1.1,3.6,3.6,5.8,2.1,2.5,4.6,1.4,0.7,0.8,2.8,2.3,13.7,81.0,215.0,62.0,151.0,19.0,64.0,65.0,104.0,38.0,45.0,83.0,26.0,12.0,15.0,50.0,42.0,246.0,78.0,6' 6'',78.75,6' 6.75'',228.0,81.0,6' 9'',104.0,8' 8'',0.42093023255813955,0.4716981132075472,0.7023255813953488,0.29767441860465116,0.52,0.48372093023255813,3.0,0.4578313253012048,0.5421686746987951,0.08502024291497975,0.030364372469635626,0.024291497975708502
Royal Ivey,2004.0,2.0,37.0,ATL,22.191999999999997,University of Texas at Austin,2005.0,2014.0,492.0,12.5,3.3,1.1,1.0,0.5,0.1,0.406,0.425,0.361,0.706,4.5,0.035,SO,2001-02,University of Texas at Austin,Big 12,34.0,962.0,,,28.3,3.9,8.2,3.1,6.2,0.8,2.0,2.3,2.9,1.8,1.8,3.5,1.4,0.8,0.2,1.6,3.1,10.9,133.0,280.0,107.0,211.0,26.0,69.0,78.0,100.0,60.0,60.0,120.0,48.0,28.0,8.0,56.0,105.0,370.0,,,,,,,,,,0.5214285714285715,0.5709876543209876,0.7535714285714286,0.24642857142857144,0.8571428571428571,0.35714285714285715,9.0,0.5,0.5,0.10914760914760915,0.008316008316008316,0.029106029106029108
Royal Ivey,2004.0,2.0,37.0,ATL,22.191999999999997,University of Texas at Austin,2005.0,2014.0,492.0,12.5,3.3,1.1,1.0,0.5,0.1,0.406,0.425,0.361,0.706,4.5,0.035,SR,2003-04,University of Texas at Austin,Big 12,33.0,979.0,,,29.7,3.4,7.5,3.0,6.6,0.4,0.9,2.3,3.7,1.3,2.8,4.0,4.3,1.2,0.2,1.5,2.5,9.4,111.0,248.0,99.0,217.0,12.0,31.0,77.0,123.0,42.0,91.0,133.0,141.0,41.0,8.0,51.0,83.0,311.0,,,,,,,,,,0.4717741935483871,0.5146961472262677,0.875,0.125,2.764705882352941,0.4959677419354839,9.0,0.3157894736842105,0.6842105263157895,0.08478038815117467,0.008171603677221655,0.04187946884576098
Royal Ivey,2004.0,2.0,37.0,ATL,22.191999999999997,University of Texas at Austin,2005.0,2014.0,492.0,12.5,3.3,1.1,1.0,0.5,0.1,0.406,0.425,0.361,0.706,4.5,0.035,JR,2002-03,University of Texas at Austin,Big 12,33.0,826.0,,,25.0,2.8,5.9,2.4,4.5,0.4,1.4,2.0,2.5,1.2,1.8,3.0,1.6,0.9,0.1,1.3,2.8,7.9,92.0,194.0,80.0,149.0,12.0,45.0,65.0,84.0,38.0,61.0,99.0,54.0,31.0,4.0,44.0,94.0,261.0,,,,,,,,,,0.5051546391752577,0.5650329061309317,0.7680412371134021,0.23195876288659795,1.2272727272727273,0.4329896907216495,9.0,0.3838383838383838,0.6161616161616161,0.11380145278450363,0.004842615012106538,0.03753026634382567
Austin Daye,2009.0,1.0,15.0,DET,21.025,Gonzaga University,2010.0,2015.0,293.0,14.1,5.2,2.6,0.7,0.4,0.4,0.402,0.433,0.35100000000000003,0.778,4.5,0.053,SO,2008-09,Gonzaga University,WCC,34.0,895.0,,,26.3,4.7,9.8,3.6,7.3,1.1,2.5,2.3,3.2,1.1,5.8,6.8,1.1,0.7,2.1,2.1,2.9,12.7,159.0,333.0,123.0,249.0,36.0,84.0,77.0,109.0,36.0,196.0,232.0,37.0,24.0,70.0,73.0,97.0,431.0,81.75,6' 9.75'',82.75,6' 10.75'',191.8,86.75,7' 2.75'',110.0,9' 2'',0.5315315315315315,0.5656761864762705,0.7477477477477478,0.25225225225225223,0.5068493150684932,0.32732732732732733,5.0,0.15517241379310345,0.8448275862068966,0.10837988826815642,0.0782122905027933,0.026815642458100558
Austin Daye,2009.0,1.0,15.0,DET,21.025,Gonzaga University,2010.0,2015.0,293.0,14.1,5.2,2.6,0.7,0.4,0.4,0.402,0.433,0.35100000000000003,0.778,4.5,0.053,FR,2007-08,Gonzaga University,WCC,33.0,611.0,,,18.5,3.5,7.4,2.7,5.5,0.8,1.9,2.7,3.1,0.7,4.0,4.7,1.0,0.6,1.6,1.7,2.4,10.5,116.0,244.0,90.0,181.0,26.0,63.0,89.0,101.0,23.0,131.0,154.0,32.0,21.0,54.0,56.0,79.0,347.0,81.75,6' 9.75'',82.75,6' 10.75'',191.8,86.75,7' 2.75'',110.0,9' 2'',0.5286885245901639,0.6015115795312717,0.7418032786885246,0.2581967213114754,0.5714285714285714,0.4139344262295082,5.0,0.14935064935064934,0.8506493506493507,0.12929623567921442,0.088379705400982,0.03436988543371522
Derrick Brown,2009.0,2.0,40.0,CHA,21.296,Xavier University,2010.0,2012.0,171.0,14.9,5.2,2.4,0.7,0.5,0.2,0.515,0.528,0.317,0.637,4.5,0.085,JR,2008-09,Xavier University,A-10,35.0,1033.0,,,29.5,4.9,9.6,3.7,7.1,1.1,2.6,2.9,3.9,2.3,3.7,6.1,1.9,0.7,0.9,1.7,2.5,13.7,170.0,337.0,131.0,247.0,39.0,90.0,100.0,135.0,82.0,130.0,212.0,68.0,25.0,30.0,61.0,87.0,479.0,79.5,6' 7.5'',80.5,6' 8.5'',224.6,86.5,7' 2.5'',107.5,8' 11.5'',0.5623145400593472,0.6041876892028255,0.7329376854599406,0.26706231454005935,1.1147540983606556,0.40059347181008903,2.0,0.3867924528301887,0.6132075471698113,0.08422071636011616,0.02904162633107454,0.02420135527589545
